date,biogas_yield_m3,temperature_C,pH,organic_loading_kgVS_m3d
2023-12-19,503.53763739564386,36.706458735453545,6.903509484634785,3.4794541258425182
2023-12-20,474.69139411423527,36.226178788048905,7.623024395068252,3.626695666486893
2023-12-21,480.6068427785949,36.566600956592445,7.114580635669466,3.4002984699383325
2023-12-22,452.79480464271796,36.9652154805291,7.129012494157321,3.4749425136863272
2023-12-23,484.0137238538002,34.98121396601481,7.309085036209552,3.7708564384470153
2023-12-24,477.61236362106933,35.37725703366775,7.071636747707954,3.4958864042638864
2023-12-25,497.6607523202074,37.502848004224006,6.922287356253789,3.9854583859640167
2023-12-26,464.8729019486868,36.96466204323307,6.941095045274507,3.5956521807750574
2023-12-27,506.9839155534905,36.644087066172425,6.978519622175781,3.147847448168836
2023-12-28,539.1019247098452,36.88082907946075,6.988833329047048,3.6681180725721565
2023-12-29,491.57522882396887,37.24434237091516,7.218288863091094,3.6111099138486176
2023-12-30,508.60919050069367,36.39139709644515,7.01558376574219,3.810214782450376
2023-12-31,518.9829841357498,36.187268562286015,7.219792023164674,3.704222820734024
